model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,conf_threshold
Mask2Former-Swin-S,Sunset-RAIN,1,sidewalk,0.8686559856982665,808853.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,2,building,0.9328568825576558,17617070.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,3,wall,0.8661196658126875,1937596.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,4,fence,0.7285003231881958,1435696.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,5,pole,0.8624150395227153,823324.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,6,traffic light,0.6832752613240418,40180.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,7,traffic sign,0.22148306866651982,249685.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,8,vegetation,0.9527667154574982,18016363.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,9,terrain,0.7158208092583235,2366908.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,10,sky,0.9932680770665762,42951175.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,11,person,0.7727124004798779,73352.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,12,rider,0.7274175030554424,27001.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,13,car,0.9599829500652742,3141361.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,14,truck,0.8037146741332277,333219.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,15,bus,0.0,125780.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,16,train,0.0,10965.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,17,motorcycle,0.32225108225108223,11550.0,0.8
Mask2Former-Swin-S,Sunset-RAIN,18,bicycle,0.6249821556031406,21015.0,0.8
