model,location_key,sec_condition,sec_illumination,sec_weather,pixel_agreement_masked,conf_threshold
Mask2Former-Swin-L,3761910,Day-RAIN,Day,RAIN,0.9869499206542969,0.8
Mask2Former-Swin-L,3761910,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9799106121063232,0.8
Mask2Former-Swin-L,3761910,Sunset-FOGGY,Sunset,FOGGY,0.9898536205291748,0.8
Mask2Former-Swin-L,3761910,Sunset-RAIN,Sunset,RAIN,0.9920024275779724,0.8
Mask2Former-Swin-L,3761910,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9806979894638062,0.8
Mask2Former-Swin-L,3761910,Night-FOGGY,Night,FOGGY,0.5171406269073486,0.8
Mask2Former-Swin-L,3761910,Night-RAIN,Night,RAIN,0.9268240332603455,0.8
Mask2Former-Swin-L,400776,Day-FOGGY,Day,FOGGY,0.9916630983352661,0.8
Mask2Former-Swin-L,400776,Day-RAIN,Day,RAIN,0.9791911244392395,0.8
Mask2Former-Swin-L,400776,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9788113832473755,0.8
Mask2Former-Swin-L,400776,Sunset-FOGGY,Sunset,FOGGY,0.9716116786003113,0.8
Mask2Former-Swin-L,400776,Sunset-RAIN,Sunset,RAIN,0.9697936177253723,0.8
Mask2Former-Swin-L,400776,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9643788933753967,0.8
Mask2Former-Swin-L,400776,Night-FOGGY,Night,FOGGY,0.6809208393096924,0.8
Mask2Former-Swin-L,400776,Night-RAIN,Night,RAIN,0.9629996418952942,0.8
Mask2Former-Swin-L,43427,Day-FOGGY,Day,FOGGY,0.9773833751678467,0.8
Mask2Former-Swin-L,43427,Day-RAIN,Day,RAIN,0.9889953136444092,0.8
Mask2Former-Swin-L,43427,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9884054064750671,0.8
Mask2Former-Swin-L,43427,Sunset-FOGGY,Sunset,FOGGY,0.9723605513572693,0.8
Mask2Former-Swin-L,43427,Sunset-RAIN,Sunset,RAIN,0.9832850098609924,0.8
Mask2Former-Swin-L,43427,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8846350312232971,0.8
Mask2Former-Swin-L,43427,Night-FOGGY,Night,FOGGY,0.793732762336731,0.8
Mask2Former-Swin-L,43427,Night-RAIN,Night,RAIN,0.8459023237228394,0.8
Mask2Former-Swin-L,43428,Day-FOGGY,Day,FOGGY,0.9383428692817688,0.8
Mask2Former-Swin-L,43428,Day-RAIN,Day,RAIN,0.9430686831474304,0.8
Mask2Former-Swin-L,43428,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.949476957321167,0.8
Mask2Former-Swin-L,43428,Sunset-FOGGY,Sunset,FOGGY,0.8106456995010376,0.8
Mask2Former-Swin-L,43428,Sunset-RAIN,Sunset,RAIN,0.933118999004364,0.8
Mask2Former-Swin-L,43428,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9192330837249756,0.8
Mask2Former-Swin-L,43428,Night-FOGGY,Night,FOGGY,0.7514435052871704,0.8
Mask2Former-Swin-L,43428,Night-RAIN,Night,RAIN,0.7648792266845703,0.8
Mask2Former-Swin-L,4361495,Day-FOGGY,Day,FOGGY,0.9932166934013367,0.8
Mask2Former-Swin-L,4361495,Day-RAIN,Day,RAIN,0.982050359249115,0.8
Mask2Former-Swin-L,4361495,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9939875602722168,0.8
Mask2Former-Swin-L,4361495,Sunset-FOGGY,Sunset,FOGGY,0.9568108916282654,0.8
Mask2Former-Swin-L,4361495,Sunset-RAIN,Sunset,RAIN,0.9843807220458984,0.8
Mask2Former-Swin-L,4361495,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9442840218544006,0.8
Mask2Former-Swin-L,4361495,Night-FOGGY,Night,FOGGY,0.6368381977081299,0.8
Mask2Former-Swin-L,4361495,Night-RAIN,Night,RAIN,0.6410504579544067,0.8
Mask2Former-Swin-L,450967,Day-FOGGY,Day,FOGGY,0.9997381567955017,0.8
Mask2Former-Swin-L,450967,Day-RAIN,Day,RAIN,0.9964510798454285,0.8
Mask2Former-Swin-L,450967,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9867537021636963,0.8
Mask2Former-Swin-L,450967,Sunset-FOGGY,Sunset,FOGGY,0.983473539352417,0.8
Mask2Former-Swin-L,450967,Sunset-RAIN,Sunset,RAIN,0.9942390322685242,0.8
Mask2Former-Swin-L,450967,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9665849208831787,0.8
Mask2Former-Swin-L,450967,Night-FOGGY,Night,FOGGY,0.9558026194572449,0.8
Mask2Former-Swin-L,450967,Night-RAIN,Night,RAIN,0.9725044369697571,0.8
Mask2Former-Swin-L,4561149,Day-FOGGY,Day,FOGGY,0.9947398900985718,0.8
Mask2Former-Swin-L,4561149,Day-RAIN,Day,RAIN,0.9958689212799072,0.8
Mask2Former-Swin-L,4561149,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9946451187133789,0.8
Mask2Former-Swin-L,4561149,Sunset-FOGGY,Sunset,FOGGY,0.9925184845924377,0.8
Mask2Former-Swin-L,4561149,Sunset-RAIN,Sunset,RAIN,0.9955412745475769,0.8
Mask2Former-Swin-L,4561149,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9835527539253235,0.8
Mask2Former-Swin-L,4561149,Night-FOGGY,Night,FOGGY,0.8840304613113403,0.8
Mask2Former-Swin-L,4561149,Night-RAIN,Night,RAIN,0.7287625670433044,0.8
Mask2Former-Swin-L,460731,Day-FOGGY,Day,FOGGY,0.9861178994178772,0.8
Mask2Former-Swin-L,460731,Day-RAIN,Day,RAIN,0.911427915096283,0.8
Mask2Former-Swin-L,460731,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9685426354408264,0.8
Mask2Former-Swin-L,460731,Sunset-FOGGY,Sunset,FOGGY,0.9500779509544373,0.8
Mask2Former-Swin-L,460731,Sunset-RAIN,Sunset,RAIN,0.9300361275672913,0.8
Mask2Former-Swin-L,460731,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8973990082740784,0.8
Mask2Former-Swin-L,460731,Night-FOGGY,Night,FOGGY,0.6446297764778137,0.8
Mask2Former-Swin-L,460731,Night-RAIN,Night,RAIN,0.8558188676834106,0.8
Mask2Former-Swin-L,463639,Day-FOGGY,Day,FOGGY,0.9841022491455078,0.8
Mask2Former-Swin-L,463639,Day-RAIN,Day,RAIN,0.9856580495834351,0.8
Mask2Former-Swin-L,463639,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9590149521827698,0.8
Mask2Former-Swin-L,463639,Sunset-FOGGY,Sunset,FOGGY,0.9749014377593994,0.8
Mask2Former-Swin-L,463639,Sunset-RAIN,Sunset,RAIN,0.9897434711456299,0.8
Mask2Former-Swin-L,463639,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9722481966018677,0.8
Mask2Former-Swin-L,463639,Night-FOGGY,Night,FOGGY,0.9862818717956543,0.8
Mask2Former-Swin-L,463639,Night-RAIN,Night,RAIN,0.9813776016235352,0.8
Mask2Former-Swin-L,4641194,Day-FOGGY,Day,FOGGY,0.9780751466751099,0.8
Mask2Former-Swin-L,4641194,Day-RAIN,Day,RAIN,0.9953151941299438,0.8
Mask2Former-Swin-L,4641194,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.976581335067749,0.8
Mask2Former-Swin-L,4641194,Sunset-FOGGY,Sunset,FOGGY,0.9848268628120422,0.8
Mask2Former-Swin-L,4641194,Sunset-RAIN,Sunset,RAIN,0.9890329241752625,0.8
Mask2Former-Swin-L,4641194,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9199644327163696,0.8
Mask2Former-Swin-L,4641194,Night-FOGGY,Night,FOGGY,0.8641607165336609,0.8
Mask2Former-Swin-L,4641194,Night-RAIN,Night,RAIN,0.9242219924926758,0.8
Mask2Former-Swin-L,471118,Day-FOGGY,Day,FOGGY,0.9979521632194519,0.8
Mask2Former-Swin-L,471118,Day-RAIN,Day,RAIN,0.9414007663726807,0.8
Mask2Former-Swin-L,471118,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.5942056179046631,0.8
Mask2Former-Swin-L,471118,Sunset-FOGGY,Sunset,FOGGY,0.9366204738616943,0.8
Mask2Former-Swin-L,471118,Sunset-RAIN,Sunset,RAIN,0.989888072013855,0.8
Mask2Former-Swin-L,471118,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8944514393806458,0.8
Mask2Former-Swin-L,471118,Night-FOGGY,Night,FOGGY,0.8534280061721802,0.8
Mask2Former-Swin-L,471118,Night-RAIN,Night,RAIN,0.7627577781677246,0.8
Mask2Former-Swin-L,4811864,Day-FOGGY,Day,FOGGY,0.9953426718711853,0.8
Mask2Former-Swin-L,4811864,Day-RAIN,Day,RAIN,0.9946571588516235,0.8
Mask2Former-Swin-L,4811864,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9854700565338135,0.8
Mask2Former-Swin-L,4811864,Sunset-FOGGY,Sunset,FOGGY,0.9717388153076172,0.8
Mask2Former-Swin-L,4811864,Sunset-RAIN,Sunset,RAIN,0.9672432541847229,0.8
Mask2Former-Swin-L,4811864,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9082626700401306,0.8
Mask2Former-Swin-L,4811864,Night-FOGGY,Night,FOGGY,0.7466622591018677,0.8
Mask2Former-Swin-L,4811864,Night-RAIN,Night,RAIN,0.7528547644615173,0.8
Mask2Former-Swin-L,481618,Day-FOGGY,Day,FOGGY,0.974727213382721,0.8
Mask2Former-Swin-L,481618,Day-RAIN,Day,RAIN,0.985981285572052,0.8
Mask2Former-Swin-L,481618,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9647536277770996,0.8
Mask2Former-Swin-L,481618,Sunset-FOGGY,Sunset,FOGGY,0.981057345867157,0.8
Mask2Former-Swin-L,481618,Sunset-RAIN,Sunset,RAIN,0.9817684292793274,0.8
Mask2Former-Swin-L,481618,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8733510375022888,0.8
Mask2Former-Swin-L,481618,Night-FOGGY,Night,FOGGY,0.8379989862442017,0.8
Mask2Former-Swin-L,481618,Night-RAIN,Night,RAIN,0.8520286083221436,0.8
Mask2Former-Swin-L,4911785,Day-FOGGY,Day,FOGGY,0.9549515843391418,0.8
Mask2Former-Swin-L,4911785,Day-RAIN,Day,RAIN,0.9396196007728577,0.8
Mask2Former-Swin-L,4911785,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9427057504653931,0.8
Mask2Former-Swin-L,4911785,Sunset-FOGGY,Sunset,FOGGY,0.9194923043251038,0.8
Mask2Former-Swin-L,4911785,Sunset-RAIN,Sunset,RAIN,0.9332630038261414,0.8
Mask2Former-Swin-L,4911785,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9261018633842468,0.8
Mask2Former-Swin-L,4911785,Night-FOGGY,Night,FOGGY,0.8428889513015747,0.8
Mask2Former-Swin-L,4911785,Night-RAIN,Night,RAIN,0.9341333508491516,0.8
Mask2Former-Swin-L,5370,Day-FOGGY,Day,FOGGY,0.9934691190719604,0.8
Mask2Former-Swin-L,5370,Day-RAIN,Day,RAIN,0.9812350273132324,0.8
Mask2Former-Swin-L,5370,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.991661548614502,0.8
Mask2Former-Swin-L,5370,Sunset-FOGGY,Sunset,FOGGY,0.9712128043174744,0.8
Mask2Former-Swin-L,5370,Sunset-RAIN,Sunset,RAIN,0.9706228375434875,0.8
Mask2Former-Swin-L,5370,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9855303764343262,0.8
Mask2Former-Swin-L,5370,Night-FOGGY,Night,FOGGY,0.8749950528144836,0.8
Mask2Former-Swin-L,5370,Night-RAIN,Night,RAIN,0.9197058081626892,0.8
Mask2Former-Swin-L,550217,Day-FOGGY,Day,FOGGY,0.9709375500679016,0.8
Mask2Former-Swin-L,550217,Day-RAIN,Day,RAIN,0.9692515134811401,0.8
Mask2Former-Swin-L,550217,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.982325553894043,0.8
Mask2Former-Swin-L,550217,Sunset-FOGGY,Sunset,FOGGY,0.9327369928359985,0.8
Mask2Former-Swin-L,550217,Sunset-RAIN,Sunset,RAIN,0.9429103136062622,0.8
Mask2Former-Swin-L,550217,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9643605351448059,0.8
Mask2Former-Swin-L,550217,Night-FOGGY,Night,FOGGY,0.8533931374549866,0.8
Mask2Former-Swin-L,550217,Night-RAIN,Night,RAIN,0.8732050061225891,0.8
Mask2Former-Swin-L,564213,Day-FOGGY,Day,FOGGY,0.9932498335838318,0.8
Mask2Former-Swin-L,564213,Day-RAIN,Day,RAIN,0.9850992560386658,0.8
Mask2Former-Swin-L,564213,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9945991635322571,0.8
Mask2Former-Swin-L,564213,Sunset-FOGGY,Sunset,FOGGY,0.972467839717865,0.8
Mask2Former-Swin-L,564213,Sunset-RAIN,Sunset,RAIN,0.9814065098762512,0.8
Mask2Former-Swin-L,564213,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9509605169296265,0.8
Mask2Former-Swin-L,564213,Night-FOGGY,Night,FOGGY,0.6087469458580017,0.8
Mask2Former-Swin-L,564213,Night-RAIN,Night,RAIN,0.723152756690979,0.8
Mask2Former-Swin-L,568243,Day-FOGGY,Day,FOGGY,0.9695389866828918,0.8
Mask2Former-Swin-L,568243,Day-RAIN,Day,RAIN,0.9880011081695557,0.8
Mask2Former-Swin-L,568243,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9935488104820251,0.8
Mask2Former-Swin-L,568243,Sunset-FOGGY,Sunset,FOGGY,0.9587143659591675,0.8
Mask2Former-Swin-L,568243,Sunset-RAIN,Sunset,RAIN,0.9650693535804749,0.8
Mask2Former-Swin-L,568243,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9076753854751587,0.8
Mask2Former-Swin-L,568243,Night-FOGGY,Night,FOGGY,0.7036764621734619,0.8
Mask2Former-Swin-L,568243,Night-RAIN,Night,RAIN,0.6873836517333984,0.8
Mask2Former-Swin-L,5791659,Day-FOGGY,Day,FOGGY,0.9904728531837463,0.8
Mask2Former-Swin-L,5791659,Day-RAIN,Day,RAIN,0.99135822057724,0.8
Mask2Former-Swin-L,5791659,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9930252432823181,0.8
Mask2Former-Swin-L,5791659,Sunset-FOGGY,Sunset,FOGGY,0.9817737936973572,0.8
Mask2Former-Swin-L,5791659,Sunset-RAIN,Sunset,RAIN,0.989074170589447,0.8
Mask2Former-Swin-L,5791659,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9759142398834229,0.8
Mask2Former-Swin-L,5791659,Night-FOGGY,Night,FOGGY,0.803888738155365,0.8
Mask2Former-Swin-L,5791659,Night-RAIN,Night,RAIN,0.9620009660720825,0.8
Mask2Former-Swin-L,5951694,Day-FOGGY,Day,FOGGY,0.9629471898078918,0.8
Mask2Former-Swin-L,5951694,Day-RAIN,Day,RAIN,0.9770832657814026,0.8
Mask2Former-Swin-L,5951694,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9830735325813293,0.8
Mask2Former-Swin-L,5951694,Sunset-FOGGY,Sunset,FOGGY,0.9578907489776611,0.8
Mask2Former-Swin-L,5951694,Sunset-RAIN,Sunset,RAIN,0.9726157784461975,0.8
Mask2Former-Swin-L,5951694,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9714601635932922,0.8
Mask2Former-Swin-L,5951694,Night-FOGGY,Night,FOGGY,0.8497055768966675,0.8
Mask2Former-Swin-L,5951694,Night-RAIN,Night,RAIN,0.918124794960022,0.8
Mask2Former-Swin-L,596621,Day-FOGGY,Day,FOGGY,0.9964619278907776,0.8
Mask2Former-Swin-L,596621,Day-RAIN,Day,RAIN,0.9805195927619934,0.8
Mask2Former-Swin-L,596621,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9900889992713928,0.8
Mask2Former-Swin-L,596621,Sunset-FOGGY,Sunset,FOGGY,0.9872969388961792,0.8
Mask2Former-Swin-L,596621,Sunset-RAIN,Sunset,RAIN,0.993366003036499,0.8
Mask2Former-Swin-L,596621,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9421609044075012,0.8
Mask2Former-Swin-L,596621,Night-FOGGY,Night,FOGGY,0.9709745645523071,0.8
Mask2Former-Swin-L,596621,Night-RAIN,Night,RAIN,0.9430815577507019,0.8
Mask2Former-Swin-L,60144,Day-FOGGY,Day,FOGGY,0.984407901763916,0.8
Mask2Former-Swin-L,60144,Day-RAIN,Day,RAIN,0.9775042533874512,0.8
Mask2Former-Swin-L,60144,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9835823178291321,0.8
Mask2Former-Swin-L,60144,Sunset-FOGGY,Sunset,FOGGY,0.954897403717041,0.8
Mask2Former-Swin-L,60144,Sunset-RAIN,Sunset,RAIN,0.9736442565917969,0.8
Mask2Former-Swin-L,60144,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9570503234863281,0.8
Mask2Former-Swin-L,60144,Night-FOGGY,Night,FOGGY,0.9453313946723938,0.8
Mask2Former-Swin-L,60144,Night-RAIN,Night,RAIN,0.9378793835639954,0.8
Mask2Former-Swin-L,602947,Day-FOGGY,Day,FOGGY,0.9974880218505859,0.8
Mask2Former-Swin-L,602947,Day-RAIN,Day,RAIN,0.9836602807044983,0.8
Mask2Former-Swin-L,602947,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9768514037132263,0.8
Mask2Former-Swin-L,602947,Sunset-FOGGY,Sunset,FOGGY,0.9636552929878235,0.8
Mask2Former-Swin-L,602947,Sunset-RAIN,Sunset,RAIN,0.9542507529258728,0.8
Mask2Former-Swin-L,602947,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9786456227302551,0.8
Mask2Former-Swin-L,602947,Night-FOGGY,Night,FOGGY,0.9859055876731873,0.8
Mask2Former-Swin-L,602947,Night-RAIN,Night,RAIN,0.9816288352012634,0.8
Mask2Former-Swin-L,611370,Day-FOGGY,Day,FOGGY,0.9973833560943604,0.8
Mask2Former-Swin-L,611370,Day-RAIN,Day,RAIN,0.9981274008750916,0.8
Mask2Former-Swin-L,611370,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9980013966560364,0.8
Mask2Former-Swin-L,611370,Sunset-FOGGY,Sunset,FOGGY,0.9970554113388062,0.8
Mask2Former-Swin-L,611370,Sunset-RAIN,Sunset,RAIN,0.998370885848999,0.8
Mask2Former-Swin-L,611370,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9873186349868774,0.8
Mask2Former-Swin-L,611370,Night-FOGGY,Night,FOGGY,0.9787025451660156,0.8
Mask2Former-Swin-L,611370,Night-RAIN,Night,RAIN,0.8894616961479187,0.8
Mask2Former-Swin-L,6461059,Day-FOGGY,Day,FOGGY,0.99598628282547,0.8
Mask2Former-Swin-L,6461059,Day-RAIN,Day,RAIN,0.9940492510795593,0.8
Mask2Former-Swin-L,6461059,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9903889298439026,0.8
Mask2Former-Swin-L,6461059,Sunset-FOGGY,Sunset,FOGGY,0.9932027459144592,0.8
Mask2Former-Swin-L,6461059,Sunset-RAIN,Sunset,RAIN,0.9960646629333496,0.8
Mask2Former-Swin-L,6461059,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9853121638298035,0.8
Mask2Former-Swin-L,6461059,Night-FOGGY,Night,FOGGY,0.9750774502754211,0.8
Mask2Former-Swin-L,6461059,Night-RAIN,Night,RAIN,0.9802972674369812,0.8
Mask2Former-Swin-L,6521874,Day-FOGGY,Day,FOGGY,0.9871758222579956,0.8
Mask2Former-Swin-L,6521874,Day-RAIN,Day,RAIN,0.9914517402648926,0.8
Mask2Former-Swin-L,6521874,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9454636573791504,0.8
Mask2Former-Swin-L,6521874,Sunset-FOGGY,Sunset,FOGGY,0.9565274715423584,0.8
Mask2Former-Swin-L,6521874,Sunset-RAIN,Sunset,RAIN,0.9825378656387329,0.8
Mask2Former-Swin-L,6521874,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9779217839241028,0.8
Mask2Former-Swin-L,6521874,Night-FOGGY,Night,FOGGY,0.3957918584346771,0.8
Mask2Former-Swin-L,6521874,Night-RAIN,Night,RAIN,0.551404595375061,0.8
Mask2Former-Swin-L,6761290,Day-FOGGY,Day,FOGGY,0.966438889503479,0.8
Mask2Former-Swin-L,6761290,Day-RAIN,Day,RAIN,0.9942057132720947,0.8
Mask2Former-Swin-L,6761290,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9945057034492493,0.8
Mask2Former-Swin-L,6761290,Sunset-FOGGY,Sunset,FOGGY,0.9698379635810852,0.8
Mask2Former-Swin-L,6761290,Sunset-RAIN,Sunset,RAIN,0.9960959553718567,0.8
Mask2Former-Swin-L,6761290,Night-EXTRASUNNY,Night,EXTRASUNNY,0.99032062292099,0.8
Mask2Former-Swin-L,6761290,Night-FOGGY,Night,FOGGY,0.6197845339775085,0.8
Mask2Former-Swin-L,6761290,Night-RAIN,Night,RAIN,0.9942287802696228,0.8
Mask2Former-Swin-L,677878,Day-FOGGY,Day,FOGGY,0.9745715260505676,0.8
Mask2Former-Swin-L,677878,Day-RAIN,Day,RAIN,0.989210844039917,0.8
Mask2Former-Swin-L,677878,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9801346659660339,0.8
Mask2Former-Swin-L,677878,Sunset-FOGGY,Sunset,FOGGY,0.956672191619873,0.8
Mask2Former-Swin-L,677878,Sunset-RAIN,Sunset,RAIN,0.9757015705108643,0.8
Mask2Former-Swin-L,677878,Night-EXTRASUNNY,Night,EXTRASUNNY,0.944222629070282,0.8
Mask2Former-Swin-L,677878,Night-FOGGY,Night,FOGGY,0.7087527513504028,0.8
Mask2Former-Swin-L,677878,Night-RAIN,Night,RAIN,0.6538827419281006,0.8
Mask2Former-Swin-L,6942171,Day-FOGGY,Day,FOGGY,0.9835357069969177,0.8
Mask2Former-Swin-L,6942171,Day-RAIN,Day,RAIN,0.9879685044288635,0.8
Mask2Former-Swin-L,6942171,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9967913031578064,0.8
Mask2Former-Swin-L,6942171,Sunset-FOGGY,Sunset,FOGGY,0.95811927318573,0.8
Mask2Former-Swin-L,6942171,Sunset-RAIN,Sunset,RAIN,0.9928742051124573,0.8
Mask2Former-Swin-L,6942171,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9487258791923523,0.8
Mask2Former-Swin-L,6942171,Night-FOGGY,Night,FOGGY,0.4173029959201813,0.8
Mask2Former-Swin-L,6942171,Night-RAIN,Night,RAIN,0.8456907868385315,0.8
Mask2Former-Swin-L,706997,Day-FOGGY,Day,FOGGY,0.9971500635147095,0.8
Mask2Former-Swin-L,706997,Day-RAIN,Day,RAIN,0.9818117022514343,0.8
Mask2Former-Swin-L,706997,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9883663058280945,0.8
Mask2Former-Swin-L,706997,Sunset-FOGGY,Sunset,FOGGY,0.9818992018699646,0.8
Mask2Former-Swin-L,706997,Sunset-RAIN,Sunset,RAIN,0.9851893782615662,0.8
Mask2Former-Swin-L,706997,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9891034960746765,0.8
Mask2Former-Swin-L,706997,Night-FOGGY,Night,FOGGY,0.9845190644264221,0.8
Mask2Former-Swin-L,706997,Night-RAIN,Night,RAIN,0.9857527017593384,0.8
Mask2Former-Swin-L,709297,Day-FOGGY,Day,FOGGY,0.9946267008781433,0.8
Mask2Former-Swin-L,709297,Day-RAIN,Day,RAIN,0.9972907304763794,0.8
Mask2Former-Swin-L,709297,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9811968803405762,0.8
Mask2Former-Swin-L,709297,Sunset-FOGGY,Sunset,FOGGY,0.9761818647384644,0.8
Mask2Former-Swin-L,709297,Sunset-RAIN,Sunset,RAIN,0.9864117503166199,0.8
Mask2Former-Swin-L,709297,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9049546122550964,0.8
Mask2Former-Swin-L,709297,Night-FOGGY,Night,FOGGY,0.8608167767524719,0.8
Mask2Former-Swin-L,709297,Night-RAIN,Night,RAIN,0.8627788424491882,0.8
Mask2Former-Swin-L,721627,Day-FOGGY,Day,FOGGY,0.994605302810669,0.8
Mask2Former-Swin-L,721627,Day-RAIN,Day,RAIN,0.9921899437904358,0.8
Mask2Former-Swin-L,721627,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8973725438117981,0.8
Mask2Former-Swin-L,721627,Sunset-FOGGY,Sunset,FOGGY,0.8749260306358337,0.8
Mask2Former-Swin-L,721627,Sunset-RAIN,Sunset,RAIN,0.9903310537338257,0.8
Mask2Former-Swin-L,721627,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9665126204490662,0.8
Mask2Former-Swin-L,721627,Night-FOGGY,Night,FOGGY,0.8524413108825684,0.8
Mask2Former-Swin-L,721627,Night-RAIN,Night,RAIN,0.8686553239822388,0.8
Mask2Former-Swin-L,730301,Day-FOGGY,Day,FOGGY,0.9977468252182007,0.8
Mask2Former-Swin-L,730301,Day-RAIN,Day,RAIN,0.9742308855056763,0.8
Mask2Former-Swin-L,730301,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9841983318328857,0.8
Mask2Former-Swin-L,730301,Sunset-FOGGY,Sunset,FOGGY,0.9930573105812073,0.8
Mask2Former-Swin-L,730301,Sunset-RAIN,Sunset,RAIN,0.9975445866584778,0.8
Mask2Former-Swin-L,730301,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9869722723960876,0.8
Mask2Former-Swin-L,730301,Night-FOGGY,Night,FOGGY,0.9870070815086365,0.8
Mask2Former-Swin-L,730301,Night-RAIN,Night,RAIN,0.9875212907791138,0.8
Mask2Former-Swin-L,7402052,Day-FOGGY,Day,FOGGY,0.9883863925933838,0.8
Mask2Former-Swin-L,7402052,Day-RAIN,Day,RAIN,0.9951143860816956,0.8
Mask2Former-Swin-L,7402052,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.98268723487854,0.8
Mask2Former-Swin-L,7402052,Sunset-FOGGY,Sunset,FOGGY,0.7195660471916199,0.8
Mask2Former-Swin-L,7402052,Sunset-RAIN,Sunset,RAIN,0.990724503993988,0.8
Mask2Former-Swin-L,7402052,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9558230638504028,0.8
Mask2Former-Swin-L,7402052,Night-FOGGY,Night,FOGGY,0.8118319511413574,0.8
Mask2Former-Swin-L,7402052,Night-RAIN,Night,RAIN,0.9738903045654297,0.8
Mask2Former-Swin-L,740535,Day-FOGGY,Day,FOGGY,0.9683775305747986,0.8
Mask2Former-Swin-L,740535,Day-RAIN,Day,RAIN,0.9819868803024292,0.8
Mask2Former-Swin-L,740535,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9843956828117371,0.8
Mask2Former-Swin-L,740535,Sunset-FOGGY,Sunset,FOGGY,0.9417585134506226,0.8
Mask2Former-Swin-L,740535,Sunset-RAIN,Sunset,RAIN,0.9757552146911621,0.8
Mask2Former-Swin-L,740535,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9776113629341125,0.8
Mask2Former-Swin-L,740535,Night-FOGGY,Night,FOGGY,0.7946492433547974,0.8
Mask2Former-Swin-L,740535,Night-RAIN,Night,RAIN,0.8924455642700195,0.8
