model,reference_model,loc_id,sec_condition,pixel_agreement_masked,metric_type,reference_input_source,model_input_source,adapter_input_norm,conf_threshold,coverage_masked,coverage_ref_masked,clean_path,sec_path
Mask2Former-Swin-S,SegFormer-B5,19188,Night-RAIN,0.6710728338485684,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9836528897285461,0.9836528897285461,/home/ace/Downloads/Dataset/Day/19188_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/19188_Night_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,196581,Day-RAIN,0.7913648420038983,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9687412977218628,0.9687412977218628,/home/ace/Downloads/Dataset/Day/196581_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/196581_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,19188,Night-RAIN,0.7073531999028174,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9836528897285461,0.9836528897285461,/home/ace/Downloads/Dataset/Day/19188_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/19188_Night_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,196581,Day-RAIN,0.7857577512202951,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9687412977218628,0.9687412977218628,/home/ace/Downloads/Dataset/Day/196581_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/196581_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,19188,Night-RAIN,0.6800488146801493,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9836528897285461,0.9836528897285461,/home/ace/Downloads/Dataset/Day/19188_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/19188_Night_RAIN.png
DeepLabV3+-R101,SegFormer-B5,196581,Day-RAIN,0.8086800737025911,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9687412977218628,0.9687412977218628,/home/ace/Downloads/Dataset/Day/196581_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/196581_Day_RAIN.png
PIDNet-M,SegFormer-B5,19188,Night-RAIN,0.47851344218895303,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9836528897285461,0.9836528897285461,/home/ace/Downloads/Dataset/Day/19188_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/19188_Night_RAIN.png
PIDNet-M,SegFormer-B5,196581,Day-RAIN,0.8164206605444442,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9687412977218628,0.9687412977218628,/home/ace/Downloads/Dataset/Day/196581_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/196581_Day_RAIN.png
DDRNet-23,SegFormer-B5,19188,Night-RAIN,0.33951447824423536,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9836528897285461,0.9836528897285461,/home/ace/Downloads/Dataset/Day/19188_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/19188_Night_RAIN.png
DDRNet-23,SegFormer-B5,196581,Day-RAIN,0.5412637533084218,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9687412977218628,0.9687412977218628,/home/ace/Downloads/Dataset/Day/196581_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/196581_Day_RAIN.png
SegFormer-B0,SegFormer-B5,2041817,Day-FOGGY,0.7457256649619673,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,21692,Night-EXTRASUNNY,0.7808399752516206,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,2041817,Day-FOGGY,0.8117299779183524,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,21692,Night-EXTRASUNNY,0.8820244982030501,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,2041817,Day-FOGGY,0.9142238544965873,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,21692,Night-EXTRASUNNY,0.8945148010677927,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,2041817,Day-FOGGY,0.7670004278498678,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,21692,Night-EXTRASUNNY,0.9092695918592865,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,2041817,Day-FOGGY,0.8148593120518703,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,21692,Night-EXTRASUNNY,0.8268028538045024,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,2041817,Day-FOGGY,0.859986274346524,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,21692,Night-EXTRASUNNY,0.8541017970621677,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,2041817,Day-FOGGY,0.6724731732389958,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
PIDNet-M,SegFormer-B5,21692,Night-EXTRASUNNY,0.4604157750163652,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,2041817,Day-FOGGY,0.5520262567730931,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9566338658332825,0.9566338658332825,/home/ace/Downloads/Dataset/Day/2041817_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2041817_Day_FOGGY.png
DDRNet-23,SegFormer-B5,21692,Night-EXTRASUNNY,0.07900970582972419,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9794214963912964,0.9794214963912964,/home/ace/Downloads/Dataset/Day/21692_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/21692_Night_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,2231013,Day-RAIN,0.8963262980962767,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
SegFormer-B0,SegFormer-B5,223195,Day-RAIN,0.9197692926824319,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
SegFormer-B2,SegFormer-B5,2231013,Day-RAIN,0.894361186578208,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
SegFormer-B2,SegFormer-B5,223195,Day-RAIN,0.9463480923189997,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
SegFormer-B5,SegFormer-B5,2231013,Day-RAIN,0.9361126281098234,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
SegFormer-B5,SegFormer-B5,223195,Day-RAIN,0.9639989042924232,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,2231013,Day-RAIN,0.8896310218867023,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,223195,Day-RAIN,0.9273766821704028,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,2231013,Day-RAIN,0.9001491348513274,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,223195,Day-RAIN,0.9455449116106676,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,2231013,Day-RAIN,0.8966984174018607,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,223195,Day-RAIN,0.9213852359040376,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
PIDNet-M,SegFormer-B5,2231013,Day-RAIN,0.8600486856091473,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
PIDNet-M,SegFormer-B5,223195,Day-RAIN,0.8182382329798963,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
DDRNet-23,SegFormer-B5,2231013,Day-RAIN,0.737574344900616,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9566953778266907,0.9566953778266907,/home/ace/Downloads/Dataset/Day/2231013_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2231013_Day_RAIN.png
DDRNet-23,SegFormer-B5,223195,Day-RAIN,0.668239022069715,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9747258424758911,0.9747258424758911,/home/ace/Downloads/Dataset/Day/223195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/223195_Day_RAIN.png
SegFormer-B0,SegFormer-B5,231037,Day-FOGGY,0.9212603737560067,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.8925578498571274,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,231037,Day-FOGGY,0.933361144735296,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.8314323208666401,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,231037,Day-FOGGY,0.9690894258388539,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.9498058107570442,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,231037,Day-FOGGY,0.8906910702348471,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.8480254412775347,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,231037,Day-FOGGY,0.8737208676032963,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.9279821273555902,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,231037,Day-FOGGY,0.8948133047198236,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.8605313189496148,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,231037,Day-FOGGY,0.8608970751363255,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
PIDNet-M,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.6065554128838572,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,231037,Day-FOGGY,0.6479605003128782,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9771711826324463,0.9771711826324463,/home/ace/Downloads/Dataset/Day/231037_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/231037_Day_FOGGY.png
DDRNet-23,SegFormer-B5,2461888,Sunset-EXTRASUNNY,0.24775066010778746,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9720953702926636,0.9720953702926636,/home/ace/Downloads/Dataset/Day/2461888_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2461888_Sunset_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,2531844,Sunset-FOGGY,0.7801187009227696,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
SegFormer-B0,SegFormer-B5,2711181,Day-FOGGY,0.9026358886157878,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,2531844,Sunset-FOGGY,0.926668817168945,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
SegFormer-B2,SegFormer-B5,2711181,Day-FOGGY,0.8822676329707921,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,2531844,Sunset-FOGGY,0.9174150433492505,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
SegFormer-B5,SegFormer-B5,2711181,Day-FOGGY,0.9395118086534313,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,2531844,Sunset-FOGGY,0.9208772008397164,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,2711181,Day-FOGGY,0.8280017076122467,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,2531844,Sunset-FOGGY,0.9276439131053461,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,2711181,Day-FOGGY,0.8140940675021583,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,2531844,Sunset-FOGGY,0.9208618941011798,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,2711181,Day-FOGGY,0.737605683685533,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
PIDNet-M,SegFormer-B5,2531844,Sunset-FOGGY,0.6109457920358472,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
PIDNet-M,SegFormer-B5,2711181,Day-FOGGY,0.5565422754324841,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
DDRNet-23,SegFormer-B5,2531844,Sunset-FOGGY,0.14780583572241288,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9690852165222168,0.9690852165222168,/home/ace/Downloads/Dataset/Day/2531844_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/2531844_Sunset_FOGGY.png
DDRNet-23,SegFormer-B5,2711181,Day-FOGGY,0.6473092518230104,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9819201231002808,0.9819201231002808,/home/ace/Downloads/Dataset/Day/2711181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/2711181_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,288913,Night-FOGGY,0.7898328803796698,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9751763343811035,0.9751763343811035,/home/ace/Downloads/Dataset/Day/288913_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/288913_Night_FOGGY.png
SegFormer-B0,SegFormer-B5,302966,Day-RAIN,0.8979740789132842,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9649955630302429,0.9649955630302429,/home/ace/Downloads/Dataset/Day/302966_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/302966_Day_RAIN.png
SegFormer-B2,SegFormer-B5,288913,Night-FOGGY,0.8033893778985655,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9751763343811035,0.9751763343811035,/home/ace/Downloads/Dataset/Day/288913_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/288913_Night_FOGGY.png
SegFormer-B2,SegFormer-B5,302966,Day-RAIN,0.8951309006339365,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9649955630302429,0.9649955630302429,/home/ace/Downloads/Dataset/Day/302966_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/302966_Day_RAIN.png
SegFormer-B5,SegFormer-B5,288913,Night-FOGGY,0.9237646308540317,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9751763343811035,0.9751763343811035,/home/ace/Downloads/Dataset/Day/288913_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/288913_Night_FOGGY.png
SegFormer-B5,SegFormer-B5,302966,Day-RAIN,0.9311704910659642,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9649955630302429,0.9649955630302429,/home/ace/Downloads/Dataset/Day/302966_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/302966_Day_RAIN.png
