model,reference_model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,mass_reference_masked,metric_type,conf_threshold
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,2,building,0.8088107512024022,1505320.0,1505320.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,3,wall,0.17787353778637718,327671.0,327671.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,4,fence,0.47302744123919105,256038.0,256038.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,5,pole,0.6718670076726343,113390.0,113390.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,6,traffic light,0.6377025036818851,2716.0,2716.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,7,traffic sign,0.42516453188026326,14131.0,14131.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,8,vegetation,0.8372098653075445,2850271.0,2850271.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,9,terrain,0.10337260007080767,454753.0,454753.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,10,sky,0.9545418575111929,4713479.0,4713479.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,11,person,0.8393452677578871,26087.0,26087.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,12,rider,0.709332932240355,13297.0,13297.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,13,car,0.9025718354695484,238740.0,238740.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,14,truck,0.5021995345694767,66605.0,66605.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,17,motorcycle,0.0,131.0,131.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-FOGGY,18,bicycle,0.2681251657385309,37710.0,37710.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,0,road,0.9665736852736929,7257366.0,7257366.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,1,sidewalk,0.39417541732124317,544245.0,544245.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,2,building,0.8388199367675085,3615230.0,3615230.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,3,wall,0.3408367227232002,620564.0,620564.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,4,fence,0.3791885124689117,238032.0,238032.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,5,pole,0.5024381037484401,259628.0,259628.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,6,traffic light,0.5977953225085655,6713.0,6713.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,7,traffic sign,0.10614592550880862,24862.0,24862.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,8,vegetation,0.8559581168294945,2518816.0,2518816.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,9,terrain,0.16756701299418753,253421.0,253421.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,10,sky,0.6255252984933223,5768387.0,5768387.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,11,person,0.8671345402344685,12539.0,12539.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,13,car,0.7229190270793165,150927.0,150927.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,14,truck,0.0,9061.0,9061.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,17,motorcycle,0.0,243.0,243.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-EXTRASUNNY,18,bicycle,0.0,5.0,5.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,0,road,0.9739393994280879,12919119.0,12919119.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,1,sidewalk,0.5601816912000279,1491982.0,1491982.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,2,building,0.812830348650217,7355108.0,7355108.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,3,wall,0.32873598707181123,608902.0,608902.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,4,fence,0.46867265737289227,427885.0,427885.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,5,pole,0.6879155942986068,503947.0,503947.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,6,traffic light,0.8596967963386728,27968.0,27968.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,7,traffic sign,0.5572339817841389,63022.0,63022.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,8,vegetation,0.8538446421404775,5790708.0,5790708.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,9,terrain,0.3361409311321019,927602.0,927602.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,10,sky,0.943883471713676,11211973.0,11211973.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,11,person,0.6479591836734694,20972.0,20972.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,12,rider,0.037569944044764186,3753.0,3753.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,13,car,0.8456993112315357,1039101.0,1039101.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,14,truck,0.7304418658775809,120308.0,120308.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,16,train,0.0,192.0,192.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,17,motorcycle,1.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-FOGGY,18,bicycle,0.00823045267489712,2187.0,2187.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,0,road,0.9715432280857165,9139336.0,9139336.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,1,sidewalk,0.5071812471317638,1102594.0,1102594.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,2,building,0.828209479089631,4706971.0,4706971.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,3,wall,0.38341331068406853,581623.0,581623.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,4,fence,0.5796033491016501,675405.0,675405.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,5,pole,0.5239948415081241,394689.0,394689.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,6,traffic light,0.053999096249435156,4426.0,4426.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,7,traffic sign,0.47605475440270895,76487.0,76487.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,8,vegetation,0.8997750064877749,3572103.0,3572103.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,9,terrain,0.42032937598285725,289335.0,289335.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,10,sky,0.9602755426789241,9025825.0,9025825.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,11,person,0.8560528992878942,35388.0,35388.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,12,rider,0.6802781740370899,11216.0,11216.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,13,car,0.87813487235587,391244.0,391244.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,14,truck,0.0001529051987767584,32700.0,32700.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,15,bus,0.0,1340.0,1340.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,16,train,0.06695245893743076,20761.0,20761.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,17,motorcycle,0.7574763218733687,13409.0,13409.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Day-RAIN,18,bicycle,0.0,1157.0,1157.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,0,road,0.9764729745347852,6887356.0,6887356.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,1,sidewalk,0.6236394410428701,392302.0,392302.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,2,building,0.8025472295338687,3601560.0,3601560.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,3,wall,0.5626141947841885,486559.0,486559.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,4,fence,0.4831549206467615,214484.0,214484.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,5,pole,0.553143069662006,225862.0,225862.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,6,traffic light,0.7902917736942633,15183.0,15183.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,7,traffic sign,0.18525337541644749,11406.0,11406.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,8,vegetation,0.8684573273539282,1729492.0,1729492.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,9,terrain,0.42858436091586866,154651.0,154651.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,10,sky,0.9437258117572045,6706254.0,6706254.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,11,person,0.594782472857924,25606.0,25606.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,12,rider,0.7464164712014595,3837.0,3837.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,13,car,0.7711672774157493,658481.0,658481.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,14,truck,0.014592997570134747,72432.0,72432.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,16,train,0.0,12.0,12.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,17,motorcycle,0.7241535867168245,15418.0,15418.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-RAIN,18,bicycle,0.037056720456082715,20698.0,20698.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,0,road,0.9739080304640937,3956658.0,3956658.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,1,sidewalk,0.30813913487905803,610458.0,610458.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,2,building,0.8972311120788167,2071337.0,2071337.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,3,wall,0.15742231132750967,698300.0,698300.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,4,fence,0.1256122924754166,190881.0,190881.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,5,pole,0.3720630372492837,62820.0,62820.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,6,traffic light,0.18452380952380953,168.0,168.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,7,traffic sign,0.0,3995.0,3995.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,8,vegetation,0.8207242441544278,4129878.0,4129878.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,9,terrain,0.44314753934319945,479689.0,479689.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,10,sky,0.5720202250937672,3046908.0,3046908.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,11,person,0.00816088603905567,6862.0,6862.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,13,car,0.9134033114929796,584087.0,584087.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,14,truck,0.20223892311918684,101924.0,101924.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-FOGGY,18,bicycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,0,road,0.9786762519459167,6288810.0,6288810.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,1,sidewalk,0.5563415336310532,705137.0,705137.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,2,building,0.7545296292948234,2411566.0,2411566.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,3,wall,0.2563897632631648,243984.0,243984.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,4,fence,0.32646562830597775,95471.0,95471.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,5,pole,0.7149787621680596,188814.0,188814.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,6,traffic light,0.5327789595822858,10342.0,10342.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,7,traffic sign,0.5608655693875846,23938.0,23938.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,8,vegetation,0.9355945008242854,3452081.0,3452081.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,9,terrain,0.044863994035176484,375535.0,375535.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,10,sky,0.966017348137632,5289905.0,5289905.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,11,person,0.7174846053368166,5359.0,5359.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,12,rider,0.36038687973086625,2378.0,2378.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,13,car,0.8576635192522123,337208.0,337208.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,14,truck,0.3816695727986051,45880.0,45880.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,16,train,0.10785298252661177,4979.0,4979.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Sunset-EXTRASUNNY,18,bicycle,0.186966640806827,1289.0,1289.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,0,road,0.9826770908697785,3847968.0,3847968.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,1,sidewalk,0.32394789175489935,273047.0,273047.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,2,building,0.9069686964681773,1624034.0,1624034.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,3,wall,0.3754638860978819,321469.0,321469.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,4,fence,0.5277591862016786,240551.0,240551.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,5,pole,0.45883728497603643,181317.0,181317.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,6,traffic light,0.6625831291564578,8571.0,8571.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,7,traffic sign,0.04270325724544755,23394.0,23394.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,8,vegetation,0.8472736864823386,1042525.0,1042525.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,9,terrain,0.23424915519106707,74869.0,74869.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,10,sky,0.0862080406438736,3857900.0,3857900.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,11,person,0.7721730162581898,32968.0,32968.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,12,rider,0.0,63.0,63.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,13,car,0.6827159420048111,839311.0,839311.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,14,truck,0.0,21322.0,21322.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,15,bus,0.0,1204.0,1204.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,17,motorcycle,0.42857142857142855,7.0,7.0,reference_clean_vs_model_adverse,0.6
DeepLabV3+-R101,SegFormer-B5,Night-RAIN,18,bicycle,0.3350253807106599,2167.0,2167.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,0,road,0.9397586082665225,4871335.0,4871335.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,1,sidewalk,0.19078847097387075,478965.0,478965.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,2,building,0.6982176547179337,1505320.0,1505320.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,3,wall,0.08096535854561435,327671.0,327671.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,4,fence,0.003163592904178286,256038.0,256038.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,5,pole,0.44383102566363875,113390.0,113390.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,6,traffic light,0.6461708394698086,2716.0,2716.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,7,traffic sign,0.28816078126105726,14131.0,14131.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,8,vegetation,0.7056378147902428,2850271.0,2850271.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,9,terrain,0.0004024162567371738,454753.0,454753.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,10,sky,0.5556539023511083,4713479.0,4713479.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,11,person,0.8642235596274006,26087.0,26087.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,12,rider,0.4753703842972099,13297.0,13297.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,13,car,0.6886822484711401,238740.0,238740.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,14,truck,0.917123339088657,66605.0,66605.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,17,motorcycle,0.0,131.0,131.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-FOGGY,18,bicycle,0.28255104746751525,37710.0,37710.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,0,road,0.7837185006240556,7257366.0,7257366.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,1,sidewalk,0.4052751977510129,544245.0,544245.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,2,building,0.7384985187664409,3615230.0,3615230.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,3,wall,0.15351518940834466,620564.0,620564.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,4,fence,0.10414566108758486,238032.0,238032.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,5,pole,0.32025821560078266,259628.0,259628.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,6,traffic light,0.34708774020557126,6713.0,6713.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,7,traffic sign,0.020714343174322258,24862.0,24862.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,8,vegetation,0.7284331209584186,2518816.0,2518816.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,9,terrain,0.023707585401367685,253421.0,253421.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,10,sky,0.06449948659824661,5768387.0,5768387.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,11,person,0.7880213733152563,12539.0,12539.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,13,car,0.17092369158599852,150927.0,150927.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,14,truck,0.06533495199205386,9061.0,9061.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,17,motorcycle,0.0,243.0,243.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-EXTRASUNNY,18,bicycle,0.0,5.0,5.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,0,road,0.9428745876557062,12919119.0,12919119.0,reference_clean_vs_model_adverse,0.6
